"","dropoffTaxiZone","pickupTaxiZone","vendorID","pickupTime","dropoffTime","passengerCount","tripDistance","paymentType","fareAmount","extraFees","mtaTax","tipAmount","tollAmount","improvementSurcharge","totalAmount","congestionSurcharge","tipPercentage","pickupTimeChunk","dropoffTimeChunk","percentagePopulationAbove65_Pickup","percentagePopulationInPoverty_Pickup","percentageHispanic_Pickup","percentageWhite_Pickup","percentageAfricanAmerican_Pickup","percentageAsian_Pickup","percentageOther_Pickup","percentagePopulationAbove65_Dropoff","percentagePopulationInPoverty_Dropoff","percentageHispanic_Dropoff","percentageWhite_Dropoff","percentageAfricanAmerican_Dropoff","percentageAsian_Dropoff","percentageOther_Dropoff","tipQuality"
"30116",236,143,2,"04/19/2021 09:46:30 PM","04/19/2021 10:03:43 PM",1,3.12,1,13.5,0.5,0.5,0,0,0.3,17.3,2.5,0,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",21.1,8.4,10.4,69.4,4.2,13,3,30.7,4.3,6.7,83.3,0.7,6.5,2.7,0
"24174",229,231,1,"04/19/2021 10:42:07 PM","04/19/2021 10:58:22 PM",1,3.9,1,14.5,3,0.5,1.83,0,0.3,20.13,2.5,0.1,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",13.3,14.4,6.3,66.2,2.2,21.5,3.8,25,5.2,4.9,75.1,1.4,16.2,2.5,0
"15426",151,238,2,"04/19/2021 09:26:47 PM","04/19/2021 09:31:48 PM",2,0.8,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0.2,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",20.3,11.7,16.6,67.3,5.9,7.3,2.8,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
"23067",186,48,2,"04/19/2021 08:49:19 PM","04/19/2021 08:54:18 PM",1,0.83,1,5.5,0.5,0.5,2.33,0,0.3,11.63,2.5,0.250537634408602,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",13.3,22,21.1,52.8,5.5,17.5,3.2,14.4,15.1,9.8,61.5,4.5,20.8,3.3,1
"37544",249,48,2,"04/19/2021 09:01:09 PM","04/19/2021 09:13:25 PM",5,2.64,1,11,0.5,0.5,3.7,0,0.3,18.5,2.5,0.25,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",13.3,22,21.1,52.8,5.5,17.5,3.2,16.4,8.4,6,80,2.1,8.5,3.4,1
"18259",162,114,2,"04/19/2021 10:35:01 PM","04/19/2021 10:48:41 PM",1,2.88,1,12,0.5,0.5,2,0,0.3,17.8,2.5,0.126582278481013,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",16.4,8.4,6,80,2.1,8.5,3.4,25,5.2,4.9,75.1,1.4,16.2,2.5,0
"19940",164,107,2,"04/19/2021 10:06:53 PM","04/19/2021 10:10:42 PM",3,0.85,1,5,0.5,0.5,2.2,0,0.3,11,2.5,0.25,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",12.2,6.7,7.7,70.6,3.9,15.4,2.5,14.4,15.1,9.8,61.5,4.5,20.8,3.3,1
"23870",226,237,2,"04/19/2021 10:51:10 PM","04/19/2021 11:03:00 PM",1,3.49,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0.2,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",30.7,4.3,6.7,83.3,0.7,6.5,2.7,9.9,10,31.9,38.5,2.2,24.5,3,1
"33515",238,90,2,"04/19/2021 10:00:59 PM","04/19/2021 10:19:36 PM",1,4.21,1,16.5,0.5,0.5,4.06,0,0.3,24.36,2.5,0.2,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
"636",24,142,1,"04/19/2021 09:59:08 PM","04/19/2021 10:06:55 PM",2,2.3,1,9,3,0.5,4,0,0.3,16.8,2.5,0.3125,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",21.1,8.4,10.4,69.4,4.2,13,3,14.7,17,23.2,44.4,13.8,15.5,3.1,1
"27130",234,230,2,"04/19/2021 09:34:03 PM","04/19/2021 09:40:20 PM",1,1.84,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0.2,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
"3275",68,164,2,"04/19/2021 08:03:05 PM","04/19/2021 08:10:48 PM",1,1.76,1,8,0.5,0.5,2.95,0,0.3,14.75,2.5,0.25,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,13.2,11.7,13.9,62.4,5.3,15.6,2.7,1
"19796",163,229,2,"04/19/2021 09:39:52 PM","04/19/2021 09:46:13 PM",1,1.15,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0.2,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",25,5.2,4.9,75.1,1.4,16.2,2.5,14.4,15.1,9.8,61.5,4.5,20.8,3.3,1
"17940",162,233,2,"04/19/2021 08:00:44 PM","04/19/2021 08:04:57 PM",2,0.54,1,4.5,0.5,0.5,2.49,0,0.3,10.79,2.5,0.3,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",25,5.2,4.9,75.1,1.4,16.2,2.5,25,5.2,4.9,75.1,1.4,16.2,2.5,1
"4841",79,113,1,"04/19/2021 10:18:49 PM","04/19/2021 10:23:28 PM",1,0.6,1,5,3,0.5,1,0,0.3,9.8,2.5,0.113636363636364,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",16.4,8.4,6,80,2.1,8.5,3.4,10.7,17.4,12.4,64.9,6.7,13.7,2.3,0
"24679",229,230,2,"04/19/2021 08:18:12 PM","04/19/2021 08:22:09 PM",1,1.07,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0.2,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,25,5.2,4.9,75.1,1.4,16.2,2.5,0
"5113",79,186,1,"04/19/2021 10:25:48 PM","04/19/2021 10:37:08 PM",3,2.4,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5,0.199300699300699,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,10.7,17.4,12.4,64.9,6.7,13.7,2.3,0
"24397",229,141,2,"04/19/2021 09:04:51 PM","04/19/2021 09:08:30 PM",1,1.07,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5,0.249462365591398,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",17.5,5.8,10.7,70,3.2,13.5,2.6,25,5.2,4.9,75.1,1.4,16.2,2.5,1
"39707",263,236,2,"04/19/2021 08:14:29 PM","04/19/2021 08:18:12 PM",3,0.58,1,4.5,0.5,0.5,2.49,0,0.3,10.79,2.5,0.3,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",30.7,4.3,6.7,83.3,0.7,6.5,2.7,17.3,8.7,10.7,75,2.5,9.4,2.4,1
"34483",238,186,2,"04/19/2021 11:30:05 PM","04/19/2021 11:44:45 PM",1,3.84,1,14,0.5,0.5,0,0,0.3,17.8,2.5,0,"8:00 PM - 11:59 PM","8:00 PM - 11:59 PM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
"31905",234,137,2,"05/23/2021 01:49:13 AM","05/23/2021 01:53:49 AM",1,1.04,1,5.5,0.5,0.5,1.12,0,0.3,10.42,2.5,0.120430107526882,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",15.5,13.6,9.2,62.5,4.6,19.8,3.9,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
"16424",142,263,2,"05/23/2021 12:15:38 AM","05/23/2021 12:25:31 AM",1,2.41,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",17.3,8.7,10.7,75,2.5,9.4,2.4,21.1,8.4,10.4,69.4,4.2,13,3,1
"36372",238,166,1,"05/23/2021 03:27:35 AM","05/23/2021 03:30:54 AM",1,0.7,1,3.75,3,0.5,0,0,0.3,7.55,2.5,0,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",14.7,17,23.2,44.4,13.8,15.5,3.1,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
"16148",142,231,2,"05/23/2021 12:07:22 AM","05/23/2021 12:26:47 AM",1,4.34,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",13.3,14.4,6.3,66.2,2.2,21.5,3.8,21.1,8.4,10.4,69.4,4.2,13,3,0
"12561",137,142,2,"05/23/2021 12:18:37 AM","05/23/2021 12:32:00 AM",1,3.31,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",21.1,8.4,10.4,69.4,4.2,13,3,15.5,13.6,9.2,62.5,4.6,19.8,3.9,0
"43497",263,148,1,"05/23/2021 12:25:34 AM","05/23/2021 12:42:20 AM",1,5.7,1,19,3,0.5,3,0,0.3,25.8,2.5,0.131578947368421,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",21.9,38.8,15.2,18.3,5.3,57.7,3.4,17.3,8.7,10.7,75,2.5,9.4,2.4,0
"7903",87,249,2,"05/23/2021 02:45:37 AM","05/23/2021 02:52:20 AM",5,1.77,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",16.4,8.4,6,80,2.1,8.5,3.4,7,17,7.4,66.5,2.4,19.9,3.9,0
"6738",79,107,2,"05/23/2021 12:03:49 AM","05/23/2021 12:07:45 AM",1,0.86,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",12.2,6.7,7.7,70.6,3.9,15.4,2.5,10.7,17.4,12.4,64.9,6.7,13.7,2.3,0
"10878",113,144,1,"05/23/2021 02:39:55 AM","05/23/2021 02:45:53 AM",1,1.1,1,6,3,0.5,1.2,0,0.3,11,2.5,0.122448979591837,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",13.3,14.4,6.3,66.2,2.2,21.5,3.8,16.4,8.4,6,80,2.1,8.5,3.4,0
"29795",231,68,2,"05/23/2021 01:10:55 AM","05/23/2021 01:33:23 AM",1,3.35,1,15.5,0.5,0.5,1.93,0,0.3,21.23,2.5,0.1,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,13.3,14.4,6.3,66.2,2.2,21.5,3.8,0
"38966",244,239,1,"05/23/2021 12:05:50 AM","05/23/2021 12:15:33 AM",1,5.8,1,17.5,3,0.5,0.1,0,0.3,21.4,2.5,0.00469483568075117,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",20.3,11.7,16.6,67.3,5.9,7.3,2.8,13.3,30,70.8,13.9,10.2,3.6,1.6,0
"40071",246,125,1,"05/23/2021 02:22:31 AM","05/23/2021 02:29:56 AM",1,2.2,1,8.5,3,0.5,3.05,0,0.3,15.35,2.5,0.247967479674797,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",13.3,14.4,6.3,66.2,2.2,21.5,3.8,13.2,11.7,13.9,62.4,5.3,15.6,2.7,1
"11976",116,113,1,"05/23/2021 12:51:58 AM","05/23/2021 01:35:00 AM",1,8.2,1,35.5,3,0.5,4,0,0.3,43.3,2.5,0.101781170483461,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",16.4,8.4,6,80,2.1,8.5,3.4,10.6,26.1,48.3,18.2,25.8,3.4,4.2,0
"21412",162,148,2,"05/23/2021 01:48:44 AM","05/23/2021 02:04:14 AM",6,3.36,1,13.5,0,0.5,3.36,0,0.3,20.16,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",21.9,38.8,15.2,18.3,5.3,57.7,3.4,25,5.2,4.9,75.1,1.4,16.2,2.5,0
"26621",209,79,2,"05/23/2021 02:13:08 AM","05/23/2021 02:23:13 AM",1,2.08,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",10.7,17.4,12.4,64.9,6.7,13.7,2.3,7,17,7.4,66.5,2.4,19.9,3.9,1
"36375",238,151,2,"05/23/2021 12:56:31 AM","05/23/2021 01:00:04 AM",1,0.63,1,4.5,0.5,0.5,2.49,0,0.3,10.79,2.5,0.3,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",20.3,11.7,16.6,67.3,5.9,7.3,2.8,20.3,11.7,16.6,67.3,5.9,7.3,2.8,1
"20610",161,125,2,"05/23/2021 02:05:05 AM","05/23/2021 02:14:23 AM",1,2.48,1,9.5,0.5,0.5,6,0,0.3,19.3,2.5,0.451127819548872,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",13.3,14.4,6.3,66.2,2.2,21.5,3.8,14.4,15.1,9.8,61.5,4.5,20.8,3.3,1
"13352",140,90,2,"05/23/2021 12:46:39 AM","05/23/2021 12:58:49 AM",1,3.27,1,12,0.5,0.5,1,0,0.3,16.8,2.5,0.0632911392405063,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,17.5,5.8,10.7,70,3.2,13.5,2.6,0
"18991",148,90,2,"05/23/2021 01:01:53 AM","05/23/2021 01:14:08 AM",1,2.24,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,21.9,38.8,15.2,18.3,5.3,57.7,3.4,0
"32054",234,113,2,"05/23/2021 02:08:42 AM","05/23/2021 02:14:08 AM",1,0.98,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",16.4,8.4,6,80,2.1,8.5,3.4,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
"14901",141,232,2,"05/23/2021 12:15:47 AM","05/23/2021 12:28:10 AM",6,5.28,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",19.7,34,39.4,23.3,11.4,23.6,2.4,17.5,5.8,10.7,70,3.2,13.5,2.6,1
"16168",142,79,2,"05/23/2021 02:13:51 AM","05/23/2021 02:35:30 AM",1,4.71,1,19,0.5,0.5,4.56,0,0.3,27.36,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",10.7,17.4,12.4,64.9,6.7,13.7,2.3,21.1,8.4,10.4,69.4,4.2,13,3,0
"20122",158,144,2,"05/23/2021 02:03:52 AM","05/23/2021 02:14:14 AM",2,2.08,1,9.5,0.5,0.5,1,0,0.3,14.3,2.5,0.075187969924812,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",13.3,14.4,6.3,66.2,2.2,21.5,3.8,16.4,8.4,6,80,2.1,8.5,3.4,0
"28511",229,148,2,"05/23/2021 03:58:49 AM","05/23/2021 04:10:32 AM",1,3.17,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0.2,"12:00 AM - 3:59 AM","4:00 AM - 7:59 AM",21.9,38.8,15.2,18.3,5.3,57.7,3.4,25,5.2,4.9,75.1,1.4,16.2,2.5,1
"647",13,90,2,"05/23/2021 02:16:20 AM","05/23/2021 02:26:57 AM",2,3.2,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,7,17,7.4,66.5,2.4,19.9,3.9,0
"7615",82,233,2,"05/23/2021 04:40:02 AM","05/23/2021 04:57:56 AM",1,5.6,1,18.5,0.5,0.5,4.46,0,0.3,26.76,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",25,5.2,4.9,75.1,1.4,16.2,2.5,13.3,18.7,44.7,6,1.7,45.6,2.1,0
"34763",237,148,2,"05/23/2021 05:42:21 AM","05/23/2021 05:54:35 AM",4,3.95,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",21.9,38.8,15.2,18.3,5.3,57.7,3.4,30.7,4.3,6.7,83.3,0.7,6.5,2.7,0
"42722",263,24,1,"05/23/2021 07:48:32 AM","05/23/2021 08:04:24 AM",1,2.9,1,13.5,2.5,0.5,3.35,0,0.3,20.15,2.5,0.199404761904762,"4:00 AM - 7:59 AM","8:00 AM - 11:59 AM",14.7,17,23.2,44.4,13.8,15.5,3.1,17.3,8.7,10.7,75,2.5,9.4,2.4,0
"27542",226,233,2,"05/23/2021 05:34:26 AM","05/23/2021 05:55:04 AM",1,5.54,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",25,5.2,4.9,75.1,1.4,16.2,2.5,9.9,10,31.9,38.5,2.2,24.5,3,1
"38108",239,79,1,"05/23/2021 04:14:06 AM","05/23/2021 04:30:12 AM",1,5.1,1,17,3,0.5,3,0,0.3,23.8,2.5,0.144230769230769,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",10.7,17.4,12.4,64.9,6.7,13.7,2.3,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
"9899",107,142,2,"05/23/2021 04:05:17 AM","05/23/2021 04:15:57 AM",1,3.28,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",21.1,8.4,10.4,69.4,4.2,13,3,12.2,6.7,7.7,70.6,3.9,15.4,2.5,1
"20062",158,141,1,"05/23/2021 06:13:19 AM","05/23/2021 06:32:52 AM",1,4.6,1,17,2.5,0.5,5.05,0,0.3,25.35,2.5,0.248768472906404,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",17.5,5.8,10.7,70,3.2,13.5,2.6,16.4,8.4,6,80,2.1,8.5,3.4,1
"41837",262,137,2,"05/23/2021 05:22:26 AM","05/23/2021 05:30:26 AM",5,3.48,1,11,0.5,0.5,3.7,0,0.3,18.5,2.5,0.25,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",15.5,13.6,9.2,62.5,4.6,19.8,3.9,17.3,8.7,10.7,75,2.5,9.4,2.4,1
"40084",247,263,2,"05/23/2021 07:43:44 AM","05/23/2021 07:52:32 AM",1,4.82,1,15,0,0.5,3.66,0,0.3,21.96,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",17.3,8.7,10.7,75,2.5,9.4,2.4,7.9,38.2,71.2,2,22.1,2.1,2.5,1
"2869",48,48,2,"05/23/2021 07:01:01 AM","05/23/2021 07:02:50 AM",2,0.37,1,3.5,0,0.5,1.36,0,0.3,8.16,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",13.3,22,21.1,52.8,5.5,17.5,3.2,13.3,22,21.1,52.8,5.5,17.5,3.2,1
"41887",262,74,2,"05/23/2021 07:52:19 AM","05/23/2021 07:56:38 AM",1,1.65,1,6.5,0,0.5,2,0,0.3,11.8,2.5,0.204081632653061,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",12,39.5,47.7,7.8,37.5,4.5,2.4,17.3,8.7,10.7,75,2.5,9.4,2.4,1
"1835",42,238,2,"05/23/2021 04:45:18 AM","05/23/2021 04:58:09 AM",1,3.49,1,12.5,0.5,0.5,4.08,0,0.3,20.38,2.5,0.250306748466258,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",20.3,11.7,16.6,67.3,5.9,7.3,2.8,10.6,26.3,25.8,10.1,58.7,2.1,3.3,1
"7190",79,230,2,"05/23/2021 04:20:16 AM","05/23/2021 04:30:30 AM",1,2.82,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,10.7,17.4,12.4,64.9,6.7,13.7,2.3,0
"9854",107,186,2,"05/23/2021 07:52:47 AM","05/23/2021 07:58:34 AM",4,1.54,1,7,0,0.5,1,0,0.3,11.3,2.5,0.0970873786407767,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,12.2,6.7,7.7,70.6,3.9,15.4,2.5,0
"5069",68,48,2,"05/23/2021 05:29:11 AM","05/23/2021 05:32:23 AM",1,1.52,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5,0.25,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",13.3,22,21.1,52.8,5.5,17.5,3.2,13.2,11.7,13.9,62.4,5.3,15.6,2.7,1
"25568",186,233,2,"05/23/2021 06:57:45 AM","05/23/2021 07:05:18 AM",1,1.44,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",25,5.2,4.9,75.1,1.4,16.2,2.5,14.4,15.1,9.8,61.5,4.5,20.8,3.3,1
"36125",238,68,2,"05/23/2021 07:35:49 AM","05/23/2021 07:45:23 AM",1,3.88,1,12,0,0.5,3.06,0,0.3,18.36,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,20.3,11.7,16.6,67.3,5.9,7.3,2.8,1
"16897",142,48,2,"05/23/2021 04:09:15 AM","05/23/2021 04:13:55 AM",1,1.58,1,6.5,0.5,0.5,1.03,0,0.3,11.33,2.5,0.1,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",13.3,22,21.1,52.8,5.5,17.5,3.2,21.1,8.4,10.4,69.4,4.2,13,3,0
"2973",48,263,2,"05/23/2021 06:33:54 AM","05/23/2021 06:45:52 AM",1,3.28,1,12,0,0.5,3.06,0,0.3,18.36,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",17.3,8.7,10.7,75,2.5,9.4,2.4,13.3,22,21.1,52.8,5.5,17.5,3.2,1
"22395",163,146,2,"05/23/2021 06:42:03 AM","05/23/2021 06:49:18 AM",5,2.12,1,9,0,0.5,5,0,0.3,17.3,2.5,0.40650406504065,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",11.4,36.2,34.5,15.5,25,21,4,14.4,15.1,9.8,61.5,4.5,20.8,3.3,1
"25067",179,163,2,"05/23/2021 05:32:04 AM","05/23/2021 05:48:20 AM",1,4.58,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,12.6,19.1,32.5,39.4,9.8,15.6,2.7,0
"22617",163,186,1,"05/23/2021 07:09:42 AM","05/23/2021 07:15:38 AM",1,1.7,1,7,2.5,0.5,1,0,0.3,11.3,2.5,0.0970873786407767,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,14.4,15.1,9.8,61.5,4.5,20.8,3.3,0
"12784",137,48,2,"05/23/2021 06:22:41 AM","05/23/2021 06:31:41 AM",1,2.64,1,10,0,0.5,2.66,0,0.3,15.96,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",13.3,22,21.1,52.8,5.5,17.5,3.2,15.5,13.6,9.2,62.5,4.6,19.8,3.9,1
"22314",163,239,2,"05/23/2021 07:45:55 AM","05/23/2021 07:55:56 AM",1,1.87,1,9.5,0,0.5,1.28,0,0.3,14.08,2.5,0.1,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",20.3,11.7,16.6,67.3,5.9,7.3,2.8,14.4,15.1,9.8,61.5,4.5,20.8,3.3,0
"26211",186,162,2,"05/23/2021 07:50:32 AM","05/23/2021 07:57:50 AM",2,1.23,1,7,0,0.5,2.06,0,0.3,12.36,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",25,5.2,4.9,75.1,1.4,16.2,2.5,14.4,15.1,9.8,61.5,4.5,20.8,3.3,1
"9303",100,114,2,"05/23/2021 11:26:58 AM","05/23/2021 11:35:43 AM",1,2.42,1,9.5,0,0.5,2.56,0,0.3,15.36,2.5,0.2,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",16.4,8.4,6,80,2.1,8.5,3.4,14.4,15.1,9.8,61.5,4.5,20.8,3.3,1
"21050",161,137,2,"05/23/2021 10:23:02 AM","05/23/2021 10:30:29 AM",2,2.12,1,8,0,0.5,1.7,0,0.3,13,2.5,0.150442477876106,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",15.5,13.6,9.2,62.5,4.6,19.8,3.9,14.4,15.1,9.8,61.5,4.5,20.8,3.3,0
"42192",262,263,2,"05/23/2021 08:53:12 AM","05/23/2021 08:54:27 AM",6,0.37,1,3,0,0.5,0.6,0,0.3,6.9,2.5,0.0952380952380952,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",17.3,8.7,10.7,75,2.5,9.4,2.4,17.3,8.7,10.7,75,2.5,9.4,2.4,0
"2524",48,142,2,"05/23/2021 10:00:07 AM","05/23/2021 10:02:59 AM",6,0.8,1,4.5,0,0.5,0.78,0,0.3,8.58,2.5,0.1,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",21.1,8.4,10.4,69.4,4.2,13,3,13.3,22,21.1,52.8,5.5,17.5,3.2,0
"11064",113,249,2,"05/23/2021 11:14:13 AM","05/23/2021 11:18:33 AM",1,0.63,1,4.5,0,0.5,0.78,0,0.3,8.58,2.5,0.1,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",16.4,8.4,6,80,2.1,8.5,3.4,16.4,8.4,6,80,2.1,8.5,3.4,0
"36599",238,238,1,"05/23/2021 10:20:27 AM","05/23/2021 11:14:43 AM",1,17.2,1,55,2.5,0.5,11.65,0,0.3,69.95,2.5,0.199828473413379,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",20.3,11.7,16.6,67.3,5.9,7.3,2.8,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
"1674",41,236,1,"05/23/2021 10:56:14 AM","05/23/2021 11:06:23 AM",1,2.5,1,10,2.5,0.5,2.65,0,0.3,15.95,2.5,0.199248120300752,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",30.7,4.3,6.7,83.3,0.7,6.5,2.7,10.1,36.2,20.5,21,49.6,5.7,3.2,0
"34939",237,68,2,"05/23/2021 11:56:18 AM","05/23/2021 12:05:37 PM",1,2.64,1,10,0,0.5,1,0,0.3,14.3,2.5,0.075187969924812,"8:00 AM - 11:59 AM","12:00 PM - 3:59 PM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,30.7,4.3,6.7,83.3,0.7,6.5,2.7,0
"37843",239,143,1,"05/23/2021 10:32:16 AM","05/23/2021 10:37:32 AM",1,1,1,6,2.5,0.5,1,0,0.3,10.3,2.5,0.10752688172043,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",21.1,8.4,10.4,69.4,4.2,13,3,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
"42654",263,141,1,"05/23/2021 11:18:41 AM","05/23/2021 11:24:15 AM",1,1.7,1,7,2.5,0.5,2.05,0,0.3,12.35,2.5,0.199029126213592,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",17.5,5.8,10.7,70,3.2,13.5,2.6,17.3,8.7,10.7,75,2.5,9.4,2.4,0
